"paragraph","message","polarity_class","polarity_score","emotion"
"এমন প্রতিবেদন লিখার আগে সাংবাদিক দের লজ্জা করা উচিত, সত্য লুকিয়ে মিথ্যা প্রকাশ করো, সরকারের অপকর্ম ঢাকো, দেশকে উন্নয়নের বন্যায় ভাসিয়ে দাও আর এখন তোমার বলছ বাংলাদেশের কী শিক্ষা নেওয়া উচিত। লজ্জাহীন পা-চাটা, চামচা সাংবাদিকের দল। এতো এতো টাকা দূর্নীতি হচ্ছে সেগুলো লিখতে পারো আর এখানে বলছ কী শিক্ষা নেওয়া উচিত?? আরে শিক্ষাতো তোমাদের নেওয়া উচিত, তোমাদের সাংবাদিক বলেনা বলে সাংঘাতিক, বলে তোমরা বেলুন দূর্ঘটনার ফল।","","stronglyNegative",-0.9996838092803955,"{""neutral"":0.0006040443549863994,""happy"":0.0014434575568884611,""anger/disgust"":0.993952214717865,""sadness"":0.033516570925712585,""surprise"":0.005716562736779451,""fear"":0.0035286974161863327}"
"এর পরে কাংলাদেশের অবস্থান হবে। 😀😁😁😂","","neutral",0.19994760751724244,"{""neutral"":0.9974613189697266,""happy"":0.003022602992132306,""anger/disgust"":0.0005130392382852733,""sadness"":0.00024933877284638584,""surprise"":0.0007750682416372001,""fear"":0.00025386939523741603}"
"এর পিছনে বিএনপির হাত থাকতে পারে😆","","weaklyNegative",-0.5992895364761353,"{""neutral"":0.2701641321182251,""happy"":0.0010573802283033729,""anger/disgust"":0.6391823291778564,""sadness"":0.05689556896686554,""surprise"":0.03291560709476471,""fear"":0.019688500091433525}"
"এরকম অন্যান্য দেশের আমার মনে হয় এখান থেকে শিক্ষা নেওয়া ভালো। আল্লাহ আমাদের দেশকে রক্ষা করুন।","","weaklyPositive",0.5921598911285402,"{""neutral"":0.08112148940563202,""happy"":0.7701536417007446,""anger/disgust"":0.004192734602838755,""sadness"":0.042871084064245224,""surprise"":0.00598461739718914,""fear"":0.13583976030349731}"
"এরকম একটা সময় আমাদের দেশেও ছিলো।","","neutral",-0.19997975826263428,"{""neutral"":0.7293367385864258,""happy"":0.2169436812400818,""anger/disgust"":0.007086608093231916,""sadness"":0.03556572645902634,""surprise"":0.020483162254095078,""fear"":0.002819994231685996}"
"এরপর বাংলাদেশের এমন হবে।","","weaklyNegative",-0.5945264577865601,"{""neutral"":0.2256707102060318,""happy"":0.0845661461353302,""anger/disgust"":0.23949556052684784,""sadness"":0.43203505873680115,""surprise"":0.16396582126617432,""fear"":0.021381355822086334}"
"ঐ লোকগুলো কই যারা ঋন দেওয়ার পর কত গান গাইছে এখন একটু সেই গান শুনতে চাই,,","","weaklyNegative",-0.5847459316253663,"{""neutral"":0.008878284133970737,""happy"":0.004493089392781258,""anger/disgust"":0.9539799690246582,""sadness"":0.051592886447906494,""surprise"":0.020258579403162003,""fear"":0.0023581257555633783}"
"ঐদেশের বেশির ভাগ মানুষ চোরা টাইপের। কাজের চেয়ে চুরি করতে বেশি পছন্দ করে","","stronglyNegative",-0.9868333101272583,"{""neutral"":0.000153017055708915,""happy"":0.0002469449827913195,""anger/disgust"":0.9893613457679749,""sadness"":0.45880192518234253,""surprise"":0.0006809089099988341,""fear"":0.0006269424338825047}"
"ও ভাই ইলন, শ্রীলঙ্কা আমি কিনতে চাই, তুমি এদিকে নজর দিউ না 😊😊","","weaklyNegative",-0.5993987560272216,"{""neutral"":0.20615699887275696,""happy"":0.08132456243038177,""anger/disgust"":0.3877413868904114,""sadness"":0.3271820545196533,""surprise"":0.03445662558078766,""fear"":0.05414469912648201}"
"ও ভাই ইলন, শ্রীলঙ্কা আমি কিনতে চাই, তুমি এদিকে নজর দিয়ো না 😊😊","","weaklyNegative",-0.5986469030380248,"{""neutral"":0.29541465640068054,""happy"":0.0808379277586937,""anger/disgust"":0.2990227937698364,""sadness"":0.32461175322532654,""surprise"":0.04278983920812607,""fear"":0.07724456489086151}"
"ওখানে অর্থনৈতিক হত্যা, এখানে রাজনৈতিক হত্যা,,,,,,","","stronglyNegative",-0.9999473094940186,"{""neutral"":0.009947129525244236,""happy"":0.004357484634965658,""anger/disgust"":0.8656485676765442,""sadness"":0.2587425708770752,""surprise"":0.021829208359122276,""fear"":0.016381481662392616}"
"ওদের উপর ঠাডা পরুক।","","weaklyNegative",-0.5971620321273803,"{""neutral"":0.0007182056433521211,""happy"":0.00019257770327385515,""anger/disgust"":0.9967799782752991,""sadness"":0.007932610809803009,""surprise"":0.0005999774439260364,""fear"":0.0006189909181557596}"
"ওদের নিজেদের তো ঠিকঠাক হাগুর বাত্রুম নাই।খোলামেলায় পায়খানা করেওরা আবার শ্রীলঙ্কাক সাহায্য করে🤣🤣🤣","","stronglyNegative",-0.9997910261154175,"{""neutral"":0.01668374054133892,""happy"":0.004953647032380104,""anger/disgust"":0.9366832971572876,""sadness"":0.06401941925287247,""surprise"":0.06833966076374054,""fear"":0.007543385028839111}"
"কখনোই সে কিনবেনা। কারণ শ্রীলঙ্কা থেকে সে বার্ষিক যে আয় পাবে। তা সে টুইটার থেকে ১০ দিনেই ইনকাম করতে পারবে। 😶","","weaklyPositive",0.5996332168579103,"{""neutral"":0.721958339214325,""happy"":0.10905048996210098,""anger/disgust"":0.04302314296364784,""sadness"":0.038342081010341644,""surprise"":0.3282194137573242,""fear"":0.014915133826434612}"
"কত বছর সময় লাগে আগে দেখুন.?","","neutral",-0.19998958110809328,"{""neutral"":0.9993036985397339,""happy"":0.00017098229727707803,""anger/disgust"":0.0002583488239906728,""sadness"":0.000179911483428441,""surprise"":0.0004838015593122691,""fear"":0.00021405566076282412}"
"কদিন আগেও করোনা আক্রান্ত মুসলিমকে পোড়ানোর জন্য উঠেপড়ে লেগেছিল ওরা! আল্লাহ মাফ করুন।","","stronglyNegative",-0.9999370574951172,"{""neutral"":0.006424982100725174,""happy"":0.0061826626770198345,""anger/disgust"":0.2032160609960556,""sadness"":0.2804616391658783,""surprise"":0.04457349702715874,""fear"":0.8668088912963867}"
"কমেন্ট বক্সের যে অবস্থা তাতে মনে হয় বাংলাদেশের সবাই অর্থনীতিবীদএজন্য কোন টেনশন করি নাএত অর্থনীতিবীদ থাকতেকেমনে একটা দেশ দেউলিয়া হইবো","","stronglyNegative",-0.9998754978179931,"{""neutral"":0.02437005564570427,""happy"":0.02525850385427475,""anger/disgust"":0.785982072353363,""sadness"":0.4172244369983673,""surprise"":0.0367584303021431,""fear"":0.04561237990856171}"
"কমেন্ট সেকশনে বিশাল বড় বড় কূটনৈতিক ও অর্থনীতিবিদদের দেখা পাওয়া যাচ্ছে ...","","stronglyPositive",0.9148987054824831,"{""neutral"":0.6215522885322571,""happy"":0.04203999042510986,""anger/disgust"":0.019540879875421524,""sadness"":0.009962554089725018,""surprise"":0.31282711029052734,""fear"":0.01229366846382618}"
"কয়বছর পরে এইসব বড় বড় ফাউ প্রজেক্টের টাকার হিসাব দিতে হিমশিম খাওয়া লাগবে সবার।","","stronglyNegative",-0.9999421119689942,"{""neutral"":0.003934002015739679,""happy"":0.0017232618993148208,""anger/disgust"":0.8707307577133179,""sadness"":0.2746568024158478,""surprise"":0.006185563746839762,""fear"":0.015633415430784225}"
"করতে পারে করলে নিজেকে রাজা হিসেবে থাকবে","","weaklyPositive",0.5998650074005127,"{""neutral"":0.4982389509677887,""happy"":0.2626956105232239,""anger/disgust"":0.12044388055801392,""sadness"":0.007910936139523983,""surprise"":0.029985681176185608,""fear"":0.0024573185946792364}"
"করের পরিমাণ কখনো কমানো উচিত না, পারলে ধনীর উপর বেশি করে কর আরোপ করা উচিত","","weaklyNegative",-0.4618094682693481,"{""neutral"":0.06331919133663177,""happy"":0.0029480585362762213,""anger/disgust"":0.9257853627204895,""sadness"":0.03371252492070198,""surprise"":0.004343072883784771,""fear"":0.003171604825183749}"
"করোনা আইশে মাস্কের যে ব্যবসা তাইতো এখন টুইটারের মতো প্রতিষ্ঠান কিনা যায়।","","weaklyNegative",-0.5998999834060669,"{""neutral"":0.3203134834766388,""happy"":0.016702573746442795,""anger/disgust"":0.04632129892706871,""sadness"":0.030430754646658897,""surprise"":0.6882210373878479,""fear"":0.030655140057206154}"
"করোনা কালীন সময়ে শ্রীলঙ্কা মুসলমানদের মৃতো দেহের সাথে যেভাবেঅসম্মানজনক আচরণ করেছে, তাদের মৃতদেহকে মুসলিম আইনে সৎকার না করে, চিতার আগুনে জ্বালিয়ে দিয়েছেতাতে এমনি তো হওয়ার কথা। আল্লাহছাড় দেন কিন্তু ছেড়ে দেন না।","","stronglyNegative",-0.9998956441879272,"{""neutral"":0.00657103443518281,""happy"":0.011249948292970657,""anger/disgust"":0.8061329126358032,""sadness"":0.40555256605148315,""surprise"":0.030540797859430313,""fear"":0.16388066112995148}"
"করোনা ভাইরাসের সময় মুসলিমদের লাশ পুড়িয়েছে।","","stronglyNegative",-0.999949598312378,"{""neutral"":0.010755356401205063,""happy"":0.0036453718785196543,""anger/disgust"":0.8700974583625793,""sadness"":0.2178904116153717,""surprise"":0.0379909947514534,""fear"":0.04757057502865791}"
"করোনায় মৃত মুসলিম ভাই-বোনের লাশও আগুনে পুড়িয়েছে শ্রীলঙ্কাকার সরকার। এটি একটি জঘন্যতম সিদ্ধান্ত ছিল। তার পরও মহান আল্লাহর দরবারে আবেদন তাদের( শ্রীলঙ্কা) উপর রহমত ও হেদায়েত দান করুন। আমিন","","stronglyNegative",-0.9651523351669311,"{""neutral"":0.005239177029579878,""happy"":0.023560907691717148,""anger/disgust"":0.3732388913631439,""sadness"":0.8367874026298523,""surprise"":0.0324169360101223,""fear"":0.26651856303215027}"
"কর্তৃত্ববাদী শাসনের ফল। মেকাপ(উন্নয়ন) করতে করতে জরুরি চাহিদার খবর নেয় নি। এখন এমনই তো হবে","","weaklyNegative",-0.5998254537582397,"{""neutral"":0.004282838199287653,""happy"":0.003209206508472562,""anger/disgust"":0.6367766857147217,""sadness"":0.7288197875022888,""surprise"":0.020846597850322723,""fear"":0.022131092846393585}"
"কামিং ছন বাংলাদেশ","","stronglyPositive",0.7926856637001038,"{""neutral"":0.11753718554973602,""happy"":0.8294571042060852,""anger/disgust"":0.06163741648197174,""sadness"":0.03699449449777603,""surprise"":0.02118336781859398,""fear"":0.012458175420761108}"
"কার বাবা-র টাকা এগুলো...?","","neutral",-0.19983466863632204,"{""neutral"":0.565635085105896,""happy"":0.00868853647261858,""anger/disgust"":0.30697906017303467,""sadness"":0.06898042559623718,""surprise"":0.19742603600025177,""fear"":0.014278638176620007}"
"কি আবার, চখের ডাক্তারকে দেখাতে হবে😜","","neutral",-0.19997239112854004,"{""neutral"":0.6014291048049927,""happy"":0.016227014362812042,""anger/disgust"":0.13201919198036194,""sadness"":0.2202720046043396,""surprise"":0.06322140246629715,""fear"":0.08189370483160019}"
"কি এক যুগে বাস করছি যেখানে কারো প্রতি সাহায্যের হাত বাড়ালেও সমালোচনা শুনতে হয়!! অভিনন্দন ভারত সরকারকে!","","stronglyNegative",-0.9997940063476562,"{""neutral"":0.25552958250045776,""happy"":0.19331547617912292,""anger/disgust"":0.31285595893859863,""sadness"":0.4410424530506134,""surprise"":0.13128162920475006,""fear"":0.07734809070825577}"
"কি তামাশা.? এই টাকা গুলো কারো বাপের পকেটের টাকা নয়। আপনার আমার টাকা, এর আর কোন ইয়ত্তাই পাওয়া যাবে না।এভাবেই লুটেপুটে শেষ করে দিচ্ছে এই দেশটাকে।","","stronglyNegative",-0.9998180627822876,"{""neutral"":0.003233750583603978,""happy"":0.014141472987830639,""anger/disgust"":0.840756893157959,""sadness"":0.42013630270957947,""surprise"":0.025488777086138725,""fear"":0.06026162579655647}"
"কি সমস্যা!!! আমরা ভারতের কাছে লিখিত ভাবে বিক্রি হয়ে যাবো,, যদিও এখন আমরা অলিখিত ভাবে বিক্রিত,,,","","weaklyNegative",-0.5999078512191772,"{""neutral"":0.03498440235853195,""happy"":0.006673184223473072,""anger/disgust"":0.6029132604598999,""sadness"":0.5631573796272278,""surprise"":0.02822279930114746,""fear"":0.045526303350925446}"
"কি হয়েছে তাদের","","weaklyNegative",-0.5946240901947022,"{""neutral"":0.10658867657184601,""happy"":0.0011901105754077435,""anger/disgust"":0.24925264716148376,""sadness"":0.19595517218112946,""surprise"":0.178111732006073,""fear"":0.15472255647182465}"
"কিছু দিন আগে ইসলাম ধর্ম লোকদেৱ এমন নাজেহাল কৱছে সব আল্লাহ তাআলাৱ খেলা৷","","stronglyNegative",-0.9999379634857177,"{""neutral"":0.1155041977763176,""happy"":0.13092534244060516,""anger/disgust"":0.4169045090675354,""sadness"":0.4901981055736542,""surprise"":0.08808808773756027,""fear"":0.17389297485351562}"
"কিছু দিনের মধ্য বাংলাদেশে এমন হবে,","","neutral",-0.19998660087585451,"{""neutral"":0.19203028082847595,""happy"":0.28667110204696655,""anger/disgust"":0.11700114607810974,""sadness"":0.19298012554645538,""surprise"":0.33469292521476746,""fear"":0.038254085928201675}"
"কিছু নেতা পাঠিয়ে দিলে হয়।","","weaklyNegative",-0.586749267578125,"{""neutral"":0.6649227738380432,""happy"":0.13380059599876404,""anger/disgust"":0.15247760713100433,""sadness"":0.07243882119655609,""surprise"":0.029335297644138336,""fear"":0.010669620707631111}"
"কিছুই করা লাগবে না প্রবাসীরা ২-৩ টা মাস টাকা না পাঠাইলেই দেখবেন রিজার্ভে ঘাড়তি, তারপর অবস্থা তবে শ্রীলঙ্কার চেয়েও ভয়াবহ। ২য় হল মহা প্রকল্প গুলা বাস্তবায়নের পর এইগুলা থেকে যদি লক্ষমাত্রায় ভ্যাট,টেক্স আদায় করতে সক্ষম নাহয় তাহলে প্রবাসীরা মাসে ২ বার টাকা পাঠাইলেও ঘারতি কুলাতে পারবে না,তখন দেখবেন পদ্মা সেতু পাড় হতে ৫-৭ গুন টাকা দিতে হচ্ছে😆","","weaklyNegative",-0.5965394258499146,"{""neutral"":0.0114466967061162,""happy"":0.021764079108834267,""anger/disgust"":0.5903952717781067,""sadness"":0.6083294749259949,""surprise"":0.03721057251095772,""fear"":0.451602578163147}"
"কিছুদিন আগেও ওরা মুসলিমদের হত্যায় উঠেপড়ে লেগেছিলো, আজ ওদের কি দুর্দশা।","","stronglyNegative",-0.9999500751495362,"{""neutral"":0.0030022612772881985,""happy"":0.0011310795089229941,""anger/disgust"":0.44821083545684814,""sadness"":0.6409831643104553,""surprise"":0.02701026014983654,""fear"":0.1999662071466446}"
"কিন্তু এ কথাটা সতি নয় শ্রীলংকায় চীনা লোন মাত্র ৯-১০%, সভেরিন লোন হল ৩৯-৪০%!! সভেরিন লোনের সুদের হার বেশি। প্রধান কারন কোভিডের কারনে তাদের রপ্তানি আয়ের প্রধান দুই খাত পর্যটন এবং রেমিট্যান্টের ভুমিধস। এর বিকল্প পথ বের করতে না পারা, লিডারশীপ আগে থেকে বিকল্প পথে অর্থায়ন করতে না পারা। হাইব্রিড কৃষির পরিবর্তে অরগানিক কৃষির উপর জোর দেয়া ফলে উৎপাদনে ধস নামা।।","","weaklyNegative",-0.5998944997787475,"{""neutral"":0.001129740965552628,""happy"":0.008267601020634174,""anger/disgust"":0.09016022831201553,""sadness"":0.9931227564811707,""surprise"":0.013478212989866734,""fear"":0.07679493725299835}"
"কিন্তু পদক্ষেপে নিবে কে সবাই নিজের আখের গোটাত ব্যবস্থ।","","stronglyNegative",-0.9996382236480713,"{""neutral"":0.015784716233611107,""happy"":0.0027733882889151573,""anger/disgust"":0.8604520559310913,""sadness"":0.1763298362493515,""surprise"":0.026594214141368866,""fear"":0.01555144228041172}"
"কিন্তু, উন্নয়ন মারানী বোকাচোদা গুলোকে বুঝাবে কে...?? 🙄🙄🙄","","stronglyNegative",-0.9921154022216797,"{""neutral"":0.023429058492183685,""happy"":0.0051033394411206245,""anger/disgust"":0.8492704629898071,""sadness"":0.19148336350917816,""surprise"":0.0261797197163105,""fear"":0.02403602935373783}"
"কৃতীত্ বাদী সরকার গুলো নিজেদের হিরোইজোম ভাবতে থাকে। চিন্তা করেন একটি দেশ ব্যাপক সমস্যা ই নিপতিত। সাধারন জনগন এর প্রতিবাদ করবে। এটাই হওয়া উচিত। কিন্তু প্রধানমণ্রী বলল এটা চরমপন্থী দের কাজ। এই কথার মাধ্যম ই একজন অযোগ্য দেশ নায়কের পরিচয় ফুটে উঠেছে। যে খবর গুলো আমরা শুনছি শ্রীলংকা থেকে তা খুবই ভয়াবহ। অপ্রয়োজনীয় ও উন্নয়ন প্রিয় সরকার তার বেহিসাবী ঋণ এর কারনে একটি দেশ কে দেওলীয়ার দার প্রান্তে পোছে দিয়েছে। শ্রীলংকার সাধারন মানুষের জন্য আমরা আল্লাহর দরবারে প্রাথনা করি।","","weaklyNegative",-0.5970789670944214,"{""neutral"":0.004910647869110107,""happy"":0.021805908530950546,""anger/disgust"":0.5492779016494751,""sadness"":0.481134831905365,""surprise"":0.023702537640929222,""fear"":0.6877855658531189}"
"কৃষক যদি কৃষিকাজ থেকে মুখ সরিয়ে নেয় ভারত/ বাংলাদেশও একই পরিস্থিতি সৃষ্টি হবে। কৃষক ও কৃষিকাজের প্রতি সরকারকে বেশী বেশী গুরুত্ব দেওয়া উচিত।।","","weaklyPositive",0.5978459596633912,"{""neutral"":0.2110346257686615,""happy"":0.1551051288843155,""anger/disgust"":0.1724351942539215,""sadness"":0.35354912281036377,""surprise"":0.033947303891181946,""fear"":0.3146608769893646}"
"কৃষি খাতে ভরতুকি আরো ভারাতে হবে, যাতে খাদ্য উৎপাদন ভারানো যায়।","","weaklyPositive",0.5887936115264893,"{""neutral"":0.9289164543151855,""happy"":0.08947864919900894,""anger/disgust"":0.00835910253226757,""sadness"":0.01603630930185318,""surprise"":0.0048334039747715,""fear"":0.006599043030291796}"
"কে কখন কোন পরিস্থিতে পরবে কেউ জানেনা😢😢😢😢","","weaklyNegative",-0.599811601638794,"{""neutral"":0.0021285079419612885,""happy"":0.0005108803743496537,""anger/disgust"":0.006846030242741108,""sadness"":0.9819419384002686,""surprise"":0.002852178644388914,""fear"":0.11550863832235336}"
"কে কাকে দিবে :-D :-D","","neutral",-0.19915796518325807,"{""neutral"":0.36788490414619446,""happy"":0.05509744957089424,""anger/disgust"":0.34998393058776855,""sadness"":0.12478053569793701,""surprise"":0.013282821513712406,""fear"":0.007945740595459938}"
"কে প‌রি‌শোধ কর‌বে?সবাই তো নিজে‌দের শর্ট প্যান্ট বাঁচা‌নোর কা‌জে ব্যাস্ত।","","weaklyNegative",-0.5849040746688843,"{""neutral"":0.019333144649863243,""happy"":0.0030990634113550186,""anger/disgust"":0.07914695888757706,""sadness"":0.8826050758361816,""surprise"":0.021495381370186806,""fear"":0.05623016133904457}"
"কে যেন বলেছিল শ্রীলংকার কাছ থেকে টাকা পায়না। আজ আবার এ খবর কেমনে বের হলো। টাকা না দিলে কি করতে পারবো আমরা?","","weaklyNegative",-0.5994547605514526,"{""neutral"":0.04028827324509621,""happy"":0.003929374273866415,""anger/disgust"":0.6231398582458496,""sadness"":0.27977603673934937,""surprise"":0.2322699874639511,""fear"":0.15576858818531036}"
"কেন বাংলাদেশ নাকি সিঙ্গাপুর এর চেয়ে উন্নত । তাহলে এখন এমন কথা উঠছে কেন ? আসলে চোর না শুনে ধর্মের কাহিনী ।","","weaklyNegative",-0.5998802661895752,"{""neutral"":0.008661177009344101,""happy"":0.0016917716711759567,""anger/disgust"":0.9123601913452148,""sadness"":0.13835011422634125,""surprise"":0.05975799262523651,""fear"":0.017938576638698578}"
"কেন শ্রীলঙ্কার প্রধানমন্ত্রী কি অবৈধ হাসিনার চেয়ে বড় চোর নাকি?","","stronglyNegative",-0.9998584747314453,"{""neutral"":0.0005107737379148602,""happy"":0.00013133978063706309,""anger/disgust"":0.9983021020889282,""sadness"":0.002808026736602187,""surprise"":0.0022562064696103334,""fear"":0.00023090638569556177}"
"কেনে নিন।","","neutral",0.1997154951095581,"{""neutral"":0.9951098561286926,""happy"":0.0033710505813360214,""anger/disgust"":0.00201214337721467,""sadness"":0.0024880310520529747,""surprise"":0.0012386963935568929,""fear"":0.0012873790692538023}"
"কোটি কোটি টাকা দেশ থে‌কে পাচার হচ্ছে বেশি দিন বাকি নাই","","stronglyNegative",-0.999920392036438,"{""neutral"":0.011251237243413925,""happy"":0.004953270778059959,""anger/disgust"":0.35993021726608276,""sadness"":0.8094918727874756,""surprise"":0.026293843984603882,""fear"":0.08597703278064728}"
"কোন শিক্ষা নাই। সব কিছুই টিপ দিয়ে ডেকে দিয়েছে।","","stronglyNegative",-0.9996287822723389,"{""neutral"":0.001117591978982091,""happy"":0.0005347405094653368,""anger/disgust"":0.9771329164505005,""sadness"":0.06609519571065903,""surprise"":0.014352644793689251,""fear"":0.00137714808806777}"
"কোন শিক্ষার দরকার নাই","","weaklyNegative",-0.4008580446243286,"{""neutral"":0.002282568486407399,""happy"":0.0003414335078559816,""anger/disgust"":0.9919441938400269,""sadness"":0.01995006762444973,""surprise"":0.0009588425746187568,""fear"":0.0001961583475349471}"
"খুব ভালো উদ্যোগ, স্বাগত জানাই!! তবে তাদের এই কথা চিরকাল মনে রাখা উচিত, চিন কিন্তু এই দুঃসময়ে পাশে দাঁড়ায় নাই","","weaklyNegative",-0.5946052312850951,"{""neutral"":0.04566861689090729,""happy"":0.39025378227233887,""anger/disgust"":0.2999771535396576,""sadness"":0.6040535569190979,""surprise"":0.027005184441804886,""fear"":0.04187861457467079}"
"খুব শীঘ্রই চিনের বিছানো জালে পরতে যাচ্ছে বাংলাদেশ","","weaklyNegative",-0.5839305162429809,"{""neutral"":0.0076256077736616135,""happy"":0.0024666297249495983,""anger/disgust"":0.011928452178835869,""sadness"":0.45560210943222046,""surprise"":0.009717938490211964,""fear"":0.9388342499732971}"
"খুব শীঘ্রই চোখ ধাঁধানো উন্নয়নের জোয়ারে বাংলাদেশের ওই একই অবস্থা হতে যাচ্ছে","","weaklyNegative",-0.540578556060791,"{""neutral"":0.4848766326904297,""happy"":0.16926874220371246,""anger/disgust"":0.026332255452871323,""sadness"":0.17539846897125244,""surprise"":0.13881158828735352,""fear"":0.1274760663509369}"
"গত ১৫ বছরে শ্রীলংকা বেশ কিছু মেগা প্রকল্প হাতে নিয়েছে। এর মধ্যে সমুদ্রবন্দর, বিমানবন্দর, রাস্তা এবং আরো নানা ধরণের প্রকল্প হাতে নেয়া হয়েছে।","","stronglyPositive",0.9696430921554566,"{""neutral"":0.04677843675017357,""happy"":0.9674522280693054,""anger/disgust"":0.00040244130650535226,""sadness"":0.0005131522193551064,""surprise"":0.025798078626394272,""fear"":0.00023597691324539483}"
"গত কয়েক মাস ধরে রিজার্ভ সংকটের কারণে শ্রীলঙ্কায় পণ্য আমদানি ব্যাহত হচ্ছে। এতে নিত্য প্রয়োজনীয় দ্রব্যের দাম বাড়ছে লাগামহীনভাবে। ব্যাপক জ্বালানি সংকটের মধ্যে চুলা জ্বালানোর কেরোসিন নিতে ঘণ্টার পর ঘণ্টা লাইনে দাঁড়িয়ে মৃত্যুর ঘটনা ঘটছে।তেল সংকটে বিদ্যুৎ উৎপাদন বাধাগ্রস্ত হওয়ায় দৈনিক ১৩ ঘণ্টারও বেশি লোডশেডিং হচ্ছে। কাগজ না থাকায় স্কুলগুলোতে পরীক্ষা নেওয়া বন্ধ করে দেওয়া হয়েছে। ব্যাহত হচ্ছে দৈনিক পত্রিকা ছাপানো।","","weaklyNegative",-0.5996321201324463,"{""neutral"":0.0005307143437676132,""happy"":0.0020597775001078844,""anger/disgust"":0.1403428167104721,""sadness"":0.9960160851478577,""surprise"":0.00757104717195034,""fear"":0.060339611023664474}"
"গনভভুত্থান ঘটিয়ে প্রধানমন্ত্রী রাস্ট্রপতির চেয়ার টেনে ফেলে প্রকাশ্যে বিচার করে শাস্তি দিতে হবে কি 🤷‍♂️⁉️","","stronglyNegative",-0.9974045515060425,"{""neutral"":0.022120710462331772,""happy"":0.0018639082554727793,""anger/disgust"":0.9494772553443909,""sadness"":0.04364212602376938,""surprise"":0.01500233355909586,""fear"":0.01816268265247345}"
"গরীবের হাতি পালার কি দরকার ছিল!","","weaklyNegative",-0.49904527664184567,"{""neutral"":0.020100383087992668,""happy"":0.00041088261059485376,""anger/disgust"":0.9403946399688721,""sadness"":0.0643848404288292,""surprise"":0.006683439016342163,""fear"":0.0009139677858911455}"
"গাঁধা সাংবাদিক! একটা দেশের মূল্য তার দেনা দিয়ে হিসেব হয় না।","","stronglyNegative",-0.999945068359375,"{""neutral"":0.0015373483765870333,""happy"":0.00199702731333673,""anger/disgust"":0.9910590052604675,""sadness"":0.02517824061214924,""surprise"":0.004308536648750305,""fear"":0.0005816430202685297}"
"চায়নার আন্ডারে যে গোলাম কান্ট্রি গুলো থাকে যেমন কিউবা,ভেনেজুয়েলা, নর্থ কোরিয়া, শ্রীলংকা,পাকিস্তান,আফ্রিকান কান্ট্রি গুলো তাদের অবস্থা খুব শোচনীয় ভাবে দিন কাটছে।ভয় হয় রাশিয়াও না জানি কবে ভবিষ্যতের নর্থ কোরিয়া না হয়ে যায়।","","stronglyNegative",-0.9997081518173218,"{""neutral"":0.002450265223160386,""happy"":0.0025966884568333626,""anger/disgust"":0.06730417162179947,""sadness"":0.8244428634643555,""surprise"":0.009165923111140728,""fear"":0.8019996285438538}"
"চায়নার ঘেরা টোপে বন্দীর ফল","","weaklyNegative",-0.5054909467697144,"{""neutral"":0.15063853561878204,""happy"":0.022951921448111534,""anger/disgust"":0.31989577412605286,""sadness"":0.32650378346443176,""surprise"":0.22243095934391022,""fear"":0.11791926622390747}"
"চিন আর পাকিস্তান আছে তো।","","neutral",-0.19994779825210574,"{""neutral"":0.5761995911598206,""happy"":0.006467901170253754,""anger/disgust"":0.12053739279508591,""sadness"":0.02973724715411663,""surprise"":0.12892764806747437,""fear"":0.05913277715444565}"
"চিন ভিখারি বানিয়েছে","","stronglyNegative",-0.9889975547790527,"{""neutral"":0.025365345180034637,""happy"":0.0046420772559940815,""anger/disgust"":0.8173041343688965,""sadness"":0.2524581849575043,""surprise"":0.017613686621189117,""fear"":0.016713345423340797}"
"চিন যেভাবে ঋণ দিছে বাংলাদেশ কে এর অবস্তা শ্রীলংকা মতোন কি হয় । তখন উন্নয়ন চিনির শিরার তলায় যাবে","","weaklyNegative",-0.5996719121932983,"{""neutral"":0.014655981212854385,""happy"":0.008177198469638824,""anger/disgust"":0.8433244228363037,""sadness"":0.2691975235939026,""surprise"":0.02246239222586155,""fear"":0.06802486628293991}"
"চিনের আরেক নাম গ্ৰাস।তাদের কাজই অন্যান্য দেশকে লোভ দেখিয়ে গ্ৰাস‌করা","","stronglyNegative",-0.9818723440170288,"{""neutral"":0.004759103059768677,""happy"":0.003575112670660019,""anger/disgust"":0.9763888716697693,""sadness"":0.039872221648693085,""surprise"":0.009442094713449478,""fear"":0.011418855749070644}"
"চিনের কাছে দেশ লিজ দে","","neutral",-0.19916630983352662,"{""neutral"":0.9952308535575867,""happy"":0.002396445954218507,""anger/disgust"":0.0014667027862742543,""sadness"":0.0005633560358546674,""surprise"":0.0019418002339079976,""fear"":0.0003593933361116797}"
"চিনের কাছে হাত পাতলে এটাই হয়।","","weaklyNegative",-0.5997390031814576,"{""neutral"":0.5197281241416931,""happy"":0.04590657725930214,""anger/disgust"":0.16246284544467926,""sadness"":0.22990408539772034,""surprise"":0.13322368264198303,""fear"":0.015256062150001526}"
"চিনের ফাঁদেই শ্রীলঙ্কার এই দশা। বাংলাদেশ সাবধান।","","weaklyNegative",-0.5945013761520386,"{""neutral"":0.0160345621407032,""happy"":0.004462177865207195,""anger/disgust"":0.1764957308769226,""sadness"":0.2143905907869339,""surprise"":0.016472840681672096,""fear"":0.8963732719421387}"
