"paragraph","message","polarity_class","polarity_score","emotion"
"ওনাদের সোনার ছেলেরা যখন দাওয়াত না দেয়ায় একজন প্রভাষককে লাথি মারছিল তখন তাদের চেতনা দাঁড়ায় নাই।","","stronglyNegative",-0.9999477386474609,"{""neutral"":0.0008091423660516739,""happy"":0.0012388863833621144,""anger/disgust"":0.9942252039909363,""sadness"":0.013881613500416279,""surprise"":0.0050230203196406364,""fear"":0.0016368827782571316}"
"ওনার চরিএ কি রকম আমাদের তো ভালো করে জানা আছে","","neutral",-0.19299790859222413,"{""neutral"":0.7732667326927185,""happy"":0.026929985731840134,""anger/disgust"":0.11565177142620087,""sadness"":0.03596550598740578,""surprise"":0.034286897629499435,""fear"":0.005080957431346178}"
"ওনি আবার কবে থেকে সংসদে,, মনতাজকৌ,,,","","neutral",-0.19998629093170167,"{""neutral"":0.04317256808280945,""happy"":0.006830375641584396,""anger/disgust"":0.8026093244552612,""sadness"":0.018171153962612152,""surprise"":0.20448197424411774,""fear"":0.0027567818760871887}"
"ওনি এতদিন কোথায় ছিল","","neutral",-0.19986484050750733,"{""neutral"":0.29937219619750977,""happy"":0.006826634518802166,""anger/disgust"":0.35176363587379456,""sadness"":0.07110337913036346,""surprise"":0.1544523686170578,""fear"":0.01665457896888256}"
"ও‌নি টিপ নি‌য়ে সোচ্চার দেশ নিয়ে নয়","","weaklyNegative",-0.5998740196228027,"{""neutral"":0.011082262732088566,""happy"":0.0024271428119391203,""anger/disgust"":0.9403859972953796,""sadness"":0.07120580226182938,""surprise"":0.014219631440937519,""fear"":0.004336368292570114}"
"ওনি বড় আইন রক্তক যে কিনা তার থেকে বিশ বছর ছোট একটা ছেলেকে বিবাহ করতে তার লজ্রা লাগে না সে কিনা টিপ নিযে সংসদ গিযে নালিশ করে এর থেকে কচু গাছে গলাই দড়ি দেওযা উচিত।","","stronglyNegative",-0.9999435424804688,"{""neutral"":0.0005017382791265845,""happy"":0.0007110219448804855,""anger/disgust"":0.9940147995948792,""sadness"":0.024839112535119057,""surprise"":0.0055123888887465,""fear"":0.0018145603826269507}"
"ওয়াজ মাহফিলে নারী বিরোধী আলোচনায় নিষেধাজ্ঞা জারি করলেই সমাধান হবে। পুলিশ টি ভালো লোক ছিল মেবিভারতের হিজাব আর বাংলাদেশের টিপ একই রকম বিষয়","","weaklyNegative",-0.5996546506881714,"{""neutral"":0.021785814315080643,""happy"":0.15858377516269684,""anger/disgust"":0.869305431842804,""sadness"":0.1698407679796219,""surprise"":0.009547235444188118,""fear"":0.010293882340192795}"
"ওরা হচ্ছে তথাকথিত সভ্য নামের অসভ্য।","","stronglyNegative",-0.9998050212860108,"{""neutral"":0.0004265269380994141,""happy"":0.0001502419909229502,""anger/disgust"":0.9952375888824463,""sadness"":0.015902765095233917,""surprise"":0.00041999388486146927,""fear"":0.0002615147677715868}"
"ওরে বাটপার এত চেতনা রোগ নিয়ে থাকে কি ভাবে সয়তানের 10 নাম্বারের বাচ্চারা। যখন বোরকা নেকাব খুলতে বলে ,তখন কোথায় থাকিস মাগির দালাল চক্র।","","stronglyNegative",-0.999923586845398,"{""neutral"":0.000245604693191126,""happy"":0.0002820042136590928,""anger/disgust"":0.9992658495903015,""sadness"":0.0034098010510206223,""surprise"":0.0010937601327896118,""fear"":0.00012441752187442034}"
"ঔযে বাজারের ব্যাগে বউ দেখা যাচ্ছে।রোহানির পোলারাতো টিকই আছে🤣🤣🤣🤣","","weaklyNegative",-0.5422673702239991,"{""neutral"":0.21268914639949799,""happy"":0.016887255012989044,""anger/disgust"":0.5044133067131042,""sadness"":0.009219618514180183,""surprise"":0.15882812440395355,""fear"":0.003966173157095909}"
"কইছিলাম এমনটাই হবে","","weaklyPositive",0.42903394699096686,"{""neutral"":0.29911237955093384,""happy"":0.6387326121330261,""anger/disgust"":0.04031362012028694,""sadness"":0.03402393311262131,""surprise"":0.03710629418492317,""fear"":0.004182098899036646}"
"কঠোর শাস্তি দেওয়া হোক। নতুবা প্রথম বারের মত ক্ষমা করে দেওয়া হোক।","","weaklyNegative",-0.5849662542343139,"{""neutral"":0.0025515325833112,""happy"":0.0023884691763669252,""anger/disgust"":0.9634491205215454,""sadness"":0.08292932063341141,""surprise"":0.0024206016678363085,""fear"":0.00886549986898899}"
"কপাল আমার মুখ আমার ইচ্ছে ও আমার ধর্ম ও আমার তাহলে হিজাবে তোমার সমস্যা কোথায়??","","weaklyNegative",-0.5990520954132079,"{""neutral"":0.08951352536678314,""happy"":0.008604224771261215,""anger/disgust"":0.8119027018547058,""sadness"":0.13810741901397705,""surprise"":0.06849298626184464,""fear"":0.019849732518196106}"
"কপালখানা আপনার,টিপ ও আপনার। শরীর ও আপনার। কিন্তু যখন এই বলে ধর্ষণ হয় তখন তার প্রতিবাদ আমাদের। 🥱","","stronglyNegative",-0.9998387575149537,"{""neutral"":0.019998040050268173,""happy"":0.01039890293031931,""anger/disgust"":0.9041042327880859,""sadness"":0.1560886800289154,""surprise"":0.06547609716653824,""fear"":0.020789794623851776}"
"কপালখানা আমার, টাকা আমার, টিপও আমার, আর সমস্যা আপনার?’হিজাব আমার, টাকা আমার, গরম লাগলে-আমার, আর সমস্যা আপনার?","","weaklyNegative",-0.5996776342391967,"{""neutral"":0.013378641568124294,""happy"":0.007647722959518433,""anger/disgust"":0.9240145683288574,""sadness"":0.10674318671226501,""surprise"":0.06672193855047226,""fear"":0.01634202152490616}"
"কপালে টিপ দেওয়া ছেলেদের দিকে তাকালেই মনে হইতাসে মোবাইল থেকে কখন জানি বের হয়ে এসে হাতে দুইটা তালি দিয়ে বলবে ""এ্যাই ট্যাকা দেদদদদদ"" 🙂","","weaklyNegative",-0.5997097253799438,"{""neutral"":0.05133642628788948,""happy"":0.14894947409629822,""anger/disgust"":0.7917182445526123,""sadness"":0.05150016024708748,""surprise"":0.054428745061159134,""fear"":0.009488684125244617}"
"কপালে টিপ দেওয়া নারীকে রাস্তায় কেউ হেনস্থা করলে সেটা নিন্দাযোগ্য কাজ। কোনো নারীকে হিজাবের কারণে হেনস্থা করা হলে সেটাও নিন্দনীয় ও অন্যায় কাজ। টিপ নিয়ে আমাদের মিডিয়া ও সুশীল সমাজ যতো সরব, হিজাবের বেলায় কেন তারা এমন সরব হন না? ক্ষেত্রবিশেষে বরং হিজাবের কারণে হেনস্থা করাকে অনেকে সরব অথবা নিরব সমর্থন করেন!এই দ্বৈত নীতি অবলম্বনকারীরা আর যা-ই হোন, কোনো সৎ মানুষ হতে পারেন না। আমরা প্রতিবাদ করবো সব অন্যায়ের। টিপ নিয়ে রাস্তায় কটু মন্তব্য যেমন অগ্রহণযোগ্য, হিজাব পরতে বাধা দেওয়া তারচেয়ে বেশি অগ্রহণযোগ্য। কারণ প্রথমটি ব্যক্তির চয়েস মাত্র, দ্বিতীয়টি ব্যক্তিগত চয়েজ ছাড়াও ধর্মীয় স্বাধীনতার বিষয়।","","stronglyNegative",-0.9972443103790283,"{""neutral"":0.005549849011003971,""happy"":0.02272832579910755,""anger/disgust"":0.8735892176628113,""sadness"":0.4131256937980652,""surprise"":0.028110884130001068,""fear"":0.10900166630744934}"
"কপালে টিপ দেওয়া নারীকে রাস্তায় কেউ হেনস্থা করলে সেটা নিন্দাযোগ্য কাজ। কোনো নারীকে হিজাবের কারণে হেনস্থা করা হলে সেটাও নিন্দনীয় ও অন্যায় কাজ। টিপ নিয়ে আমাদের মিডিয়া ও সুশীল সমাজ যতো সরব, হিজাবের বেলায় কেন তারা এমন সরব হন না? ক্ষেত্রবিশেষে বরং হিজাবের কারণে হেনস্থা করাকে অনেকে সরব অথবা নিরব সমর্থন করেন!এই দ্বৈত নীতি অবলম্বনকারীরা আর যা-ই হোন, কোনো সৎ মানুষ হতে পারেন না। আমরা প্রতিবাদ করবো সব অন্যায়ের। টিপ নিয়ে রাস্তায় কটু মন্তব্য যেমন অগ্রহণযোগ্য, হিজাব পরতে বাধা দেওয়া তারচেয়ে বেশি অগ্রহণযোগ্য। কারণ প্রথমটি ব্যক্তির চয়েস মাত্র, দ্বিতীয়টি ব্যক্তিগত চয়েজ ছাড়াও ধর্মীয় স্বাধীনতার বিষয়।Ahmadullah","","stronglyNegative",-0.9945822715759277,"{""neutral"":0.0068969568237662315,""happy"":0.0314781479537487,""anger/disgust"":0.8469913005828857,""sadness"":0.44428277015686035,""surprise"":0.03184344619512558,""fear"":0.12020890414714813}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে প'তিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,এই যুগের চরিত্রহীনারাও সেই চিহ্ন বহন করছে।হযরত ইব্রাহীম আলাইহিস সালামকে আ,গুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আ,গুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত।যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে ! ওহে মুসলিম মা-বোনেরা! এই সত্য কথাটা জানার পরও কি আপনি আপনাদের কপালে টিপ পরবেন ? সুতরাং এই অবমাননাকর চিহ্নটি মুসলিম মা বোনরা এড়িয়ে চলুন।সূত্র : তাফসীরে মা-রেফুল কোরআন, হযরত ইব্রাহিম (আ.) মূলগ্রন্থ। তাবারী, তারীখ, ১খ, ১২৩-১২৪; ছালাবী আদি গ্রন্থ, কাসাসুল আম্বিয়া, পৃষ্ঠাঃ ৮১, আদি ইসলামী ইতিহাস, ইবনে কাসীর।","","stronglyNegative",-0.9893900394439697,"{""neutral"":0.025984888896346092,""happy"":0.11566871404647827,""anger/disgust"":0.4114711582660675,""sadness"":0.6505342721939087,""surprise"":0.13430510461330414,""fear"":0.47226494550704956}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে প'তিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,এই যুগের চরিত্রহীনারাও সেই চিহ্ন বহন করছে।হযরত ইব্রাহীম আলাইহিস সালামকে আ,গুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আ,গুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত।যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে ! ওহে মুসলিম মা-বোনেরা! এই সত্য কথাটা জানার পরও কি আপনি আপনাদের কপালে টিপ পরবেন ? সুতরাং এই অবমাননাকর চিহ্নটি মুসলিম মা বোনরা এড়িয়ে চলুন।সূত্র : তাফসীরে মা-রেফুল কোরআন, হযরত ইব্রাহিম (আ.) মূলগ্রন্থ। তাবারী, তারীখ, ১খ, ১২৩-১২৪; ছালাবী আদি গ্রন্থ, কাসাসুল আম্বিয়া, পৃষ্ঠাঃ ৮১, আদি ইসলামী ইতিহাস, ইবনে কাসীর।#বয়কট_টিপ","","stronglyNegative",-0.9893900394439697,"{""neutral"":0.025984888896346092,""happy"":0.11566871404647827,""anger/disgust"":0.4114711582660675,""sadness"":0.6505342721939087,""surprise"":0.13430510461330414,""fear"":0.47226494550704956}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে পতিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,আর এই যুগের চরিত্রহীনারাও এখনো ঠিক সেই চিহ্ন বহন করছে।","","stronglyNegative",-0.9999126195907593,"{""neutral"":0.07576670497655869,""happy"":0.02104441449046135,""anger/disgust"":0.6999502778053284,""sadness"":0.3498241901397705,""surprise"":0.07820355892181396,""fear"":0.0459299199283123}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে পতিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,এই যুগের চরিত্রহীনারাও সেই চিহ্ন বহন করছে।হযরত ইব্রাহীম আলাইহিস সালামকে আগুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আগুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত।যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে !","","stronglyNegative",-0.9950806379318238,"{""neutral"":0.031288761645555496,""happy"":0.1282711774110794,""anger/disgust"":0.4628182053565979,""sadness"":0.5925566554069519,""surprise"":0.15444764494895935,""fear"":0.47075068950653076}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে পতিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,এই যুগের চরিত্রহীনারাও সেই চিহ্ন বহন করছে।হযরত ইব্রাহীম আলাইহিস সালামকে আগুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আগুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত।যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে ! ওহে মুসলিম মা-বোনেরা! এই সত্য কথাটা জানার পরও কি আপনি আপনাদের কপালে টিপ পরবেন ? সুতরাং এই অবমাননাকর চিহ্নটি মুসলিম মা বোনরা এড়িয়ে চলুন।সূত্র : তাফসীরে মা-রেফুল কোরআন, হযরত ইব্রাহিম (আ.) মূলগ্রন্থ। তাবারী, তারীখ, ১খ, ১২৩-১২৪; ছালাবী আদি গ্রন্থ, কাসাসুল আম্বিয়া, পৃষ্ঠাঃ ৮১, আদি ইসলামী ইতিহাস, ইবনে কাসীর।","","stronglyNegative",-0.9949747562408447,"{""neutral"":0.029839448630809784,""happy"":0.12250625342130661,""anger/disgust"":0.47671300172805786,""sadness"":0.5931152105331421,""surprise"":0.1469005048274994,""fear"":0.4596005380153656}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে পতিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,এই যুগের চরিত্রহীনারাও সেই চিহ্ন বহন করছে।হযরত ইব্রাহীম আলাইহিস সালামকে আগুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আগুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত।যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে ! ওহে মুসলিম মা-বোনেরা! এই সত্য কথাটা জানার পরও কি আপনি আপনাদের কপালে টিপ পরবেন ? সুতরাং এই অবমাননাকর চিহ্নটি মুসলিম মা বোনরা এড়িয়ে চলুন।সূত্র : তাফসীরে মা-রেফুল কোরআন, হযরত ইব্রাহিম (আ.) মূলগ্রন্থ। তাবারী, তারীখ, ১খ, ১২৩-১২৪; ছালাবী আদি গ্রন্থ, কাসাসুল আম্বিয়া, পৃষ্ঠাঃ ৮১, আদি ইসলামী ইতিহাস, ইবনে কাসীর।©️","","stronglyNegative",-0.9949747562408447,"{""neutral"":0.029839448630809784,""happy"":0.12250625342130661,""anger/disgust"":0.47671300172805786,""sadness"":0.5931152105331421,""surprise"":0.1469005048274994,""fear"":0.4596005380153656}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে পতিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়,এই যুগের চরিত্রহীনারাও সেই চিহ্ন বহন করছে।হযরত ইব্রাহীম আলাইহিস সালামকে আগুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আগুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত।যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে ! সুতরাং এই অবমাননাকর চিহ্নটি মুসলিম মা বোনরা এড়িয়ে চলুন।","","stronglyNegative",-0.9954712152481079,"{""neutral"":0.03054082579910755,""happy"":0.13164736330509186,""anger/disgust"":0.4528317153453827,""sadness"":0.5998016595840454,""surprise"":0.15281231701374054,""fear"":0.4727518856525421}"
"কপালে টিপ হযরত ইব্রাহিম (আঃ) এর যুগে পতিতা সনাক্তের চিহ্ন হিসাবে প্রচলন হয়। হযরত ইব্রাহীম আলাইহিস সালামকে আগুনে পুড়িয়ে মারার জন্য নমরুদ একটি ১৮ মাইলের বিশাল অগ্নিকুণ্ড নির্মাণ করে। সেটি এত বড় ও ভয়াবহ উত্তপ্ত ছিল যে, কোনো মানুষের পক্ষে হযরত ইব্রাহীম (আ.) কে সেখানে নিয়ে নিক্ষেপ করা সম্ভব হল না।অবশেষে একটি চরক বানানো হল যার মাধ্যমে হযরত ইব্রাহীম (আ.) কে ছুড়ে আগুনে নিক্ষেপ করা যায়। কিন্তু মহান আল্লাহ তাআলার নির্দেশে রহমতের ফেরেশতারা চরকের একপাশে ভর করে থাকায় চরক ঘুরানো যাচ্ছিল না।তখন শয়তান নমরুদকে কুবুদ্ধি দিল কিছু পতিতা (নগ্ন) মেয়ে এনে চরকের সামনে বসিয়ে দিতে, কারণ এ অবস্থায় ফেরেশতারা থাকতে পারবে না। তাই করা হল এবং ফেরেশতারা চলে গেল, হযরত ইব্রাহীম (আ.) কে আগুনে নিক্ষেপ করতে তারা সক্ষম হলেন।পরবর্তীতে ওই মেয়েগুলোকে রাষ্ট্রীয় মর্যাদা দান করা হল এবং তাদের মাথায় তীলক পরানো হল। যেটা এখন আমাদের কাছে টিপ নামে পরিচিত। 🙃যেসব মুসলিম নারীরা টিপ পরে, তারা এই ঘটনা জানেনা। জেনেও যদি কেউ পরে তাহলে সেটা তার দুর্ভাগ্য। হিন্দুরা টিপ পরে, এটা তাদের ধর্মীয় সংস্কৃতির অংশ।পতিতার পরিচয় বোঝানোর জন্য যে টিপ ব্যবহার করা হতো, তা আজ আমাদের উপমহাদেশে মুসলমানদের মধ্যেও ফ্যাশনে রূপান্তরিত হয়েছে ! ওহে মুসলিম মা-বোনেরা! এই সত্য কথাটা জানার পরও কি আপনি আপনাদের কপালে টিপ পরবেন ? সুতরাং এই অবমাননাকর চিহ্নটি মুসলিম মা বোনরা এড়িয়ে চলুন।🙂সূত্র : তাফসীরে মা-রেফুল কোরআন, হযরত ইব্রাহিম (আ.) মূলগ্রন্থ। তাবারী, তারীখ, ১খ, ১২৩-১২৪; ছালাবী আদি গ্রন্থ, কাসাসুল আম্বিয়া, পৃষ্ঠাঃ ৮১, আদি ইসলামী ইতিহাস, ইবনে কাসীর।","","stronglyNegative",-0.9931532144546509,"{""neutral"":0.0312645398080349,""happy"":0.11702626943588257,""anger/disgust"":0.3762211799621582,""sadness"":0.6572680473327637,""surprise"":0.14943161606788635,""fear"":0.5150954723358154}"
