"paragraph","message","polarity_class","polarity_score","emotion"
"আমাদের দেশে যেটা অসম্ভব","","stronglyNegative",-0.9997595310211181,"{""neutral"":0.006935156416147947,""happy"":0.00033404253190383315,""anger/disgust"":0.26864659786224365,""sadness"":0.405790239572525,""surprise"":0.2631249725818634,""fear"":0.056969378143548965}"
"আমাদের দেশেও রয়েছে মির জাফর কিন্তু বস্তাবনদি","","weaklyNegative",-0.5997326612472533,"{""neutral"":0.002978832460939884,""happy"":0.003196962643414736,""anger/disgust"":0.9472764134407043,""sadness"":0.18982169032096863,""surprise"":0.0038932908792048693,""fear"":0.0023843764793127775}"
"আমাদের দেশের মত অবস্থা! ডাকাত ছিঁছকে চোরকে নিয়ে ব্যস্ত","","stronglyNegative",-0.9999476909637451,"{""neutral"":0.006029354874044657,""happy"":0.002225978998467326,""anger/disgust"":0.8873720169067383,""sadness"":0.32180583477020264,""surprise"":0.006572355050593615,""fear"":0.004854792729020119}"
"আমাদের দেশের রাজাকাররা ও তাদের দোসররা এখনো বুঝতে শিখো পাকিস্তান কখনই ভাল ছিলনা ভবিষ্যতেও ভালো হবে কিনা বলা যায়না। পাকিস্তানকে ভালো না বেসে নিজের জন্মভূমি বাংলাদেশকে ভালোবাসো।","","weaklyNegative",-0.40636994838714596,"{""neutral"":0.002258508000522852,""happy"":0.00289065670222044,""anger/disgust"":0.9787108302116394,""sadness"":0.08878174424171448,""surprise"":0.001483576837927103,""fear"":0.003131968667730689}"
"আমাদের দেশের সরকারের সহযোগিতা প্রয়োজন,,🤣🤣","","weaklyPositive",0.5998641014099122,"{""neutral"":0.9887224435806274,""happy"":0.005887570790946484,""anger/disgust"":0.005086282733827829,""sadness"":0.006951555609703064,""surprise"":0.0030148376245051622,""fear"":0.003689384553581476}"
"আমাদের পাকিস্তান পন্থী ২-৪ টে লোকরে মেনশন দিতে মন চাই, ওরা বাংলাদেশের মতো নষ্ট দেশে থাকে কেন????","","stronglyNegative",-0.9999253034591675,"{""neutral"":0.0013735356042161584,""happy"":0.000653480994515121,""anger/disgust"":0.9889197945594788,""sadness"":0.03505216911435127,""surprise"":0.0029382144566625357,""fear"":0.0011683194898068905}"
"আমাদের মাননীয় প্রধানমন্ত্রী কে নিয়ে কিছু লিখুন, বাংলাদেশের উন্নয়ন নিয়ে লিখুন, বাংলাদেশের লুটপাট নিয়ে লিখুন, তা- না করে আপনারা পরে রয়েছেন ইমরান খাঁন কে নিয়ে।","","stronglyNegative",-0.9998850584030151,"{""neutral"":0.0011472584446892142,""happy"":0.0013301869621500373,""anger/disgust"":0.9911551475524902,""sadness"":0.042198408395051956,""surprise"":0.002949667628854513,""fear"":0.00163075455930084}"
"আমাদের সরকারের কাছ থেকে ট্রেনিং নেওয়া দরকার ছিলো,কিভাবে রাতের ভোট এ জিতা যায়।","","weaklyNegative",-0.5997941017150878,"{""neutral"":0.01051179226487875,""happy"":0.002922356128692627,""anger/disgust"":0.9480867385864258,""sadness"":0.0713762491941452,""surprise"":0.02066909335553646,""fear"":0.009640692733228207}"
"আমাদের হাসিনা আন্টি 10 বছর যাবৎ আছে জোরজবস্তি করে😅 কিন্তু ইমরান খান ভালো লোক ছেড়ে দিছে স্বেচ্ছায়✅","","weaklyNegative",-0.48318767547607416,"{""neutral"":0.030047830194234848,""happy"":0.009952995926141739,""anger/disgust"":0.8179311752319336,""sadness"":0.24968931078910828,""surprise"":0.06409233063459396,""fear"":0.019943751394748688}"
"আমার প্রানের বাংলাদেশ","","stronglyPositive",0.9994024515151978,"{""neutral"":0.03301161900162697,""happy"":0.9722670316696167,""anger/disgust"":0.0019217345397919416,""sadness"":0.0014257547445595264,""surprise"":0.0014181248843669891,""fear"":0.0003091793623752892}"
"আমার মতে,,, ইমরান খান ভালো লোক ছিলেন,,, পাকিস্তান দেশটা ভালো ছিল,,, জানিনা এখন কি হবে!!","","weaklyPositive",0.5975614309310914,"{""neutral"":0.2710613012313843,""happy"":0.515165388584137,""anger/disgust"":0.02043772116303444,""sadness"":0.12429411709308624,""surprise"":0.02723749727010727,""fear"":0.18717600405216217}"
"আমি অত্যন্ত দুঃখিত যে চোর, লুটেরা, ডাকাতকে প্রধানমন্ত্রীর পদ দেওয়া হয়েছে এবং যে দেশের প্রতি অনুগত তাকে সরিয়ে দেওয়া হয়েছে।আমার বলার কিছু নাইরাজনীতিতে প্রথমবারের মতো কোনো নেতাকে নিয়ে ভালো কথা শোনা যাচ্ছে হৃদয়ে।আল্লাহ এই প্রিয় মাতৃভূমিকে বিশ্বাসঘাতক, মুনাফিক, চোর-ডাকাত থেকে মুক্ত করুন এবং যারা আন্তরিক তাদের রক্ষা করুন। আমীন","","weaklyPositive",0.345078456401825,"{""neutral"":0.013683580793440342,""happy"":0.17554202675819397,""anger/disgust"":0.25807246565818787,""sadness"":0.8009858727455139,""surprise"":0.05264455825090408,""fear"":0.2920861542224884}"
"আমি আশাবাদী ছিলাম শেষ খেলা ইমরান খানঁ খেলবেন।","","weaklyPositive",0.599969244003296,"{""neutral"":0.08287965506315231,""happy"":0.9480698108673096,""anger/disgust"":0.004577569663524628,""sadness"":0.004323452245444059,""surprise"":0.007174924947321415,""fear"":0.000940974336117506}"
"আমিও অনেক ক্ষুব্ধ প্রকাশ্যে ৮ জন মুসলিমদের প্রকাশ্যে সেদিনও হত্যা করা হলো।তারা ফোন দিয়ে আত্মীয় স্বজনের কাছে সাহায্য চেয়েছিলো।।আত্মীয়রা পুলিশের দাড়ে দাড়ে ঘুরেছে কেউ সাহায্য করেনি।কেউ ঘটনাস্থলে যায়নি।মুসলিম দেখলেই বিজিবির নোংরা মন্তব্য।বোরকা পড়তে বাধা দেয়া।উগ্রবাদিরা এসে হামলা করা।নামাযের জন্য সামান্য কিছু জায়গা বেধে দেয়া সেখানে সব মুসলিমকে গাধাগাধি করে নামায পড়তে বাধ্য করা লাইন ক্রস করলেই নামাযরত মানুষদের উপর হামলা।মুসলিমদের কোনো বড় সরকারি হোক বা বেসরকারি কোথাও চাকরি না দেয়া।ব্যবসা বানিজ্য কিছু করতে না দেয়া।তারা যারা একটু ভালো কাজ করে তাও ধর্মীয কাজের সুযোগ তো পায়ইনা।তাদের পরিচয গোপন করে নামতে হয়।বিজেবির মুসলিমদের এত কোনঠাসা করার পরেও তাদের সামান্য মৌলিক অধিকারটুকু না দেয়া।নাগরিক আইন সহ সকল আইনে মুসলিমদের প্রতি সহিংসতা।তাদের থেকে কোনো কিছু না কেনার জন্য উৎসাহ দেয়া।প্রকাশ্যে হত্যা।যেসময় বাংলাদেশে সাম্প্রদায়িক ঘটনা ঘটেছে তিনজন মানুষও মরেনি তবে ঠিক সেই সময়েই আসামে ত্রিপুরায় মুসলিমদের গ্রাম জ্বালিয়ে দেয়া হয়েছিলো।পানির জন্য মুসলিমরা হাহাকার করছে।অতিতের গুজরাটসহ কত কত দাঙ্গার নৃশংস হত্যাগুলোর কথা নাই বললাম বাংলাদেশে তিনজন হিন্দুও মরলোনা অথচ ফেসবুকে ইন্ডিয়া হ্যাশট্যাগের বন্যা পত্র পত্রিকায় আন্দোলন কত কি করলো অথ সেই সময় আসামে ৪০ জন শিশু ও ১৫ জন নারী ও ৩৫ জন পুরুষকে আগুন জ্বালিয়ে দাঙ্গা হামলা করে এত অত্যাচার করছিলো তা বিবিসির মতো আন্তর্জাতিক মিডিয়া তুলে ধরলো তবে ভারতের কোথাও সে কথা উল্লেখ করলোনা।একসময় আমি হিন্দুদের ভাই মনে করতাম।একসাথে স্কুলে যাওয়া।পদ্মায় সাতার কাটা। হিন্দু হওয়া সত্তেও ওদের নিয়ে মসজিদে বসে রোযায় ইফতার করা।একসাথে ঈদ করা ওদের হাতে মেহেদি দিয়ে দেয়া।শবে বরাতে ওদের বাড়িতে হালুয়া নিয়ে যাওয়া।কত সুন্দর সেই দিনগুলো ছিলো কল্পনাতেও তো এরকম ও হিন্দু আমি মুসলিম এরকম কিছু ভাবছিলামনা।তবে আজ এদেশের হিন্দুদেরও ভারতের মতো সর্বত্র এরকম নোংরা কমেন্ট। ওদের মধ্যেও এরকম উগ্র মনোভাব।ভারতের ইসকনের মতো বিভিন্ন নোংরা সংগঠনগুলো ধর্মে প্রচারের নামে এদেশেও যখন কৌশলে উগ্র ও হিংসা ঢুকিয়ে দিচ্ছে এবার হিন্দুদের দেখলেই পথে ঘাটে আমার মুখ ছিড়ে নৃশংসভাবে হত্যা করতে ইচ্ছা করে","","stronglyNegative",-0.9996415853500367,"{""neutral"":0.0028327046893537045,""happy"":0.01020265743136406,""anger/disgust"":0.8695434927940369,""sadness"":0.4552259147167206,""surprise"":0.025009099394083023,""fear"":0.15475429594516754}"
"আমিও একটা কিনতে চাইছিলাম!","","weaklyPositive",0.5645167589187623,"{""neutral"":0.9961446523666382,""happy"":0.005769492592662573,""anger/disgust"":0.0005973097868263721,""sadness"":0.0009357950184494257,""surprise"":0.0016167114954441786,""fear"":0.00044388906098902225}"
"আমিন","","weaklyPositive",0.5997727632522584,"{""neutral"":0.4196823835372925,""happy"":0.26361799240112305,""anger/disgust"":0.007929384708404541,""sadness"":0.0854516476392746,""surprise"":0.004042423330247402,""fear"":0.01833154633641243}"
"আমেরিকা এবং পুরো পশ্চিমা সভ্যতার কাছে মাথা নত না করা প্রথম পাকিস্তানি প্রধানমন্ত্রী ইমরান খান।","","stronglyPositive",0.9998820066452028,"{""neutral"":0.9864760041236877,""happy"":0.005928991828113794,""anger/disgust"":0.005129426717758179,""sadness"":0.002197431866079569,""surprise"":0.011189970187842846,""fear"":0.0010221968404948711}"
"আমেরিকা ও ইজরায়েলের আতংকের নাম ইমরান খান ও এরদোয়ান....","","stronglyPositive",0.9744607210159303,"{""neutral"":0.022733652964234352,""happy"":0.009783990681171417,""anger/disgust"":0.09139950573444366,""sadness"":0.044680289924144745,""surprise"":0.03466600179672241,""fear"":0.9615882039070129}"
"আমেরিকাকে কটাক্ষ করে কিছু বললেই পররাষ্ট্র নীতি দূর্বল।","","stronglyNegative",-0.9996880531311035,"{""neutral"":0.004612910095602274,""happy"":0.0014760041376575828,""anger/disgust"":0.9828990697860718,""sadness"":0.03835982829332352,""surprise"":0.0025180852971971035,""fear"":0.0012333239428699017}"
"আমেরিকাকে কেন দোষ দিচ্ছে পাকিস্তানের সাবেক প্রধান মন্ত্রী? পাকিস্তান আমেরিকার কুটনৈতিক সম্পর্ক কেমন ছিল অথবা ভবিষ্যতে কেমন হবে তা নিয়ে বাঙালীদের এত মাথাব্যাথা কেন? আমেরিকার চালে যদি পাকিস্তানের সাবেক প্রধানমন্ত্রী বিখ্যাত সাবেক ক্রিকেটার ইমরান খান কুপোকাত হয় তবে বাংলাদেশে এমন কিছু ঘটে যেতেও পারে! তাইনা? এমন আশায় বুক বেঁধে কোন লাভ নাই। ভবিষ্যতে আর কোনদিনই আপনারা কাংখিত সাফল্যের মুখ দেখতে পারবেননা কারন আপনারা অতীতেও স্বাধীনতার বিরোধীতা করেছেন আর বর্তমানেও তাদের সাথেই সম্পর্কিত।ইতিমধ্যে ইমরান খানকে নিয়ে বাংলাদেশের ফেইজবুক ও মিডিয়াতে এত টানাটানি কেনরে ভাই? কি এমন আদর্শের ফুলঝুরি তাদের মাঝে? পাকিস্তানের রাজনীতি থেকে বাঙালীদের আদর্শিত হবার কিছুই আছে কি? বরংঞ্চো বাঙালীদের ঐতিহ্য রাজনীতি, ৫২ এর ভাষা আন্দোলন, ইতিহাসে ৬৯এর গনঅভ্যুথান, ৭০ এর নির্বাচন, বাঙালীদের সংসদে যেতে না দেয়া, মাতৃভাষা কেড়ে নেয়ার চেষ্টা, ৭১ এর যুদ্ধ এবং শুকুর আলহামদুলিল্লাহ্ আমরা পাকিস্তানের জিম্মি হতে স্বাধীন হতে পেরেছি এটাই বাঙালীদের বড় স্বার্থকতা। এই ইতিহাস স্বগৌরবে প্রচার করুন তবে বাংলাদেশী বলে গৌরব করতে পারবেন।ইমরান খানকে নয়, জানতে হলে বাংলাদেশের ইতিহাস জানুন, নিজ দেশের প্রধান মন্ত্রী জননেত্রী শেখ হাসিনাকে জানুন। জয় বাংলা।মোঃ কামাল পারভেজ।বরিশাল থেকে।","","weaklyNegative",-0.5627996444702148,"{""neutral"":0.02281281165778637,""happy"":0.16639454662799835,""anger/disgust"":0.7807517051696777,""sadness"":0.39743009209632874,""surprise"":0.06117694452404976,""fear"":0.15498830378055573}"
"আমেরিকান এজেন্সি, পাক আর্মি, বিরোধী সকল পার্টি, নিজ দলের পক্ষত্যাগীসহ সকল প্রতিপক্ষকে এক ধাক্কায় উড়িয়ে মারলেন ইমরান খান! তারা সম্ভবত ভাবতেও পারেন নি ব্যাপারটি এমন হবে। বরং তারা তো প্রস্তুতি নিচ্ছিলেন কে কোন চেয়ারে বসবেন! অবশ্য এটাই শেষ নয়। এবার শুরু হবে নতুন লড়াই। ইমরানকে বন্দি, আর্মিদের ক্ষমতা দখল, ইমরান হত্যাসহ নানা সম্ভাবনা আছে। যদি আল্লাহর ইচ্ছায় এসব কিছু ডিঙিয়ে ইমরান খান নির্বাচন পর্যন্ত যেতে পারেন তবে তাকে আর আটকানো যাবে না ইনশাআল্লাহ।","","stronglyPositive",0.9585001230239869,"{""neutral"":0.06649355590343475,""happy"":0.6116079688072205,""anger/disgust"":0.14048558473587036,""sadness"":0.38519415259361267,""surprise"":0.3077287971973419,""fear"":0.5434433817863464}"
"আমেরিকান সঙ্গে পাঙ্গা নেবার পরিনতির ফল| ক্ষমতাচ্যুত ইমরান খান","","stronglyNegative",-0.9997673511505127,"{""neutral"":0.06451442092657089,""happy"":0.026055650785565376,""anger/disgust"":0.7770821452140808,""sadness"":0.21900637447834015,""surprise"":0.015178696252405643,""fear"":0.014675862155854702}"
"আমেরিকান সবক।","","neutral",0.19921895265579226,"{""neutral"":0.9831785559654236,""happy"":0.008582092821598053,""anger/disgust"":0.00839244108647108,""sadness"":0.0009723738767206669,""surprise"":0.006323352921754122,""fear"":0.0004174624045845121}"
"আমেরিকার","","neutral",0.1998948931694031,"{""neutral"":0.6423736810684204,""happy"":0.034409936517477036,""anger/disgust"":0.04470590129494667,""sadness"":0.06347823888063431,""surprise"":0.005586252547800541,""fear"":0.004688562359660864}"
"আমেরিকার এক চালে ইমরান কাইত....রাশিয়া & চায়নার সাথে মিত্রতার ফল। এবার আবার পুতুল সরকার🤔","","weaklyNegative",-0.5998605251312256,"{""neutral"":0.02039976604282856,""happy"":0.0059666745364665985,""anger/disgust"":0.9076647162437439,""sadness"":0.14672870934009552,""surprise"":0.05071050673723221,""fear"":0.034198470413684845}"
"আমেরিকার এক চিঠিতে ক্লিন বোল্ড আউট মিস্টার ইমরান।","","stronglyNegative",-0.999081015586853,"{""neutral"":0.17660485208034515,""happy"":0.1637991964817047,""anger/disgust"":0.3513152301311493,""sadness"":0.26948216557502747,""surprise"":0.24269165098667145,""fear"":0.06785528361797333}"
"আমেরিকার গোলাম হয়ে প্রধানমন্ত্রী থাকার চেয়েও স্বাধীন দেশ প্রেমিক হয়ে রাস্তার ভিখারি হওয়াও সম্মান জনক। - ইমরান খান।","","weaklyPositive",0.43181364536285405,"{""neutral"":0.07975225895643234,""happy"":0.12726528942584991,""anger/disgust"":0.7393285036087036,""sadness"":0.14325889945030212,""surprise"":0.025838736444711685,""fear"":0.012428870424628258}"
"আমেরিকার টাকার কাছে আর লোভী পাকিস্থানী নেতাদের কাছে 🤗🤗🤗","","stronglyNegative",-0.9998538017272949,"{""neutral"":0.004211810417473316,""happy"":0.002294398844242096,""anger/disgust"":0.9589067101478577,""sadness"":0.0705314427614212,""surprise"":0.005501632113009691,""fear"":0.009145990014076233}"
"আমেরিকার দালালদের বলে আউট হলে ও দ্বিগুণ শক্তিশালী হয়ে ফিরে আসবেন মুসলিম বিশ্বের ক্যাপ্টেন💗💗","","stronglyPositive",0.9993894338607789,"{""neutral"":0.6231093406677246,""happy"":0.058359503746032715,""anger/disgust"":0.31574758887290955,""sadness"":0.05319061875343323,""surprise"":0.054159000515937805,""fear"":0.01967538893222809}"
"আমেরিকার পছন্দ ই বড় পছন্দ।","","stronglyPositive",0.9998780250549317,"{""neutral"":0.024744030088186264,""happy"":0.27980706095695496,""anger/disgust"":0.8218167424201965,""sadness"":0.06298090517520905,""surprise"":0.015083151869475842,""fear"":0.005489313509315252}"
"আমেরিকার শিখানো কথা","","neutral",-0.1999072790145874,"{""neutral"":0.020513340830802917,""happy"":0.005773385986685753,""anger/disgust"":0.938144862651825,""sadness"":0.05428195744752884,""surprise"":0.016452735289931297,""fear"":0.006203649565577507}"
"আম্পায়ার তার নিজের স্বাথে্ অন্যকে জিতে দিয়েছে","","weaklyNegative",-0.5983123779296875,"{""neutral"":0.13452522456645966,""happy"":0.17165090143680573,""anger/disgust"":0.6602298021316528,""sadness"":0.0818229541182518,""surprise"":0.08809633553028107,""fear"":0.01089143194258213}"
"আর আপনি বাচ্চা নবাব সিরাজ..যার রাষ্ট্র পরিচালনার যোগ্যতা নেই।","","stronglyNegative",-0.9998679161071777,"{""neutral"":0.0005067216698080301,""happy"":0.00041155159124173224,""anger/disgust"":0.995657205581665,""sadness"":0.012114198878407478,""surprise"":0.002974954666569829,""fear"":0.0007489937706850469}"
"আলিমদার যেমন রুবেল বলকে নো বল ঢেকেছিলো তেমন","","neutral",-0.1989689350128174,"{""neutral"":0.36624497175216675,""happy"":0.0050299507565796375,""anger/disgust"":0.3501288890838623,""sadness"":0.04673943296074867,""surprise"":0.20294950902462006,""fear"":0.036484166979789734}"
"আলুমার্কা নিউজ।","","stronglyNegative",-0.9976081371307373,"{""neutral"":0.00016563886310905218,""happy"":0.00035029262653551996,""anger/disgust"":0.999552309513092,""sadness"":0.001287564868107438,""surprise"":0.0004111580492462963,""fear"":0.000016293643056997098}"
"আল্লাহ আপনার মঙ্গল করুন অামিন।","","stronglyPositive",0.999655294418335,"{""neutral"":0.10611023008823395,""happy"":0.827747642993927,""anger/disgust"":0.002548164688050747,""sadness"":0.03614165261387825,""surprise"":0.0008848976576700807,""fear"":0.007015956565737724}"
"আল্লাহ উনাকে সাহায্য করুন 🥰","","stronglyPositive",0.9996703863143922,"{""neutral"":0.6262938380241394,""happy"":0.08360631763935089,""anger/disgust"":0.010562053881585598,""sadness"":0.13145387172698975,""surprise"":0.01003332994878292,""fear"":0.12465585768222809}"
"আল্লাহ সব কিছুর মালিক","","stronglyPositive",0.9985894441604615,"{""neutral"":0.09770173579454422,""happy"":0.9174721837043762,""anger/disgust"":0.0032260350417345762,""sadness"":0.0012308623408898711,""surprise"":0.007565592415630817,""fear"":0.0007192600751295686}"
"আশা করি ইমরান টিকে যাবে","","weaklyPositive",0.599876356124878,"{""neutral"":0.01495903916656971,""happy"":0.9875203371047974,""anger/disgust"":0.00150293146725744,""sadness"":0.0007936803158372641,""surprise"":0.0008312631980516016,""fear"":0.00018936103151645511}"
"আশা করি শিগ্রই বীরের বেশে মাঠে ফিরবেন✌️✊✊","","weaklyPositive",0.599904465675354,"{""neutral"":0.021235238760709763,""happy"":0.9821187257766724,""anger/disgust"":0.004150415770709515,""sadness"":0.0015644007362425327,""surprise"":0.0019479990005493164,""fear"":0.00031687525915913284}"
"আসংখা হচ্ছে পাকিস্তান তাই হবে মনে হয়।","","weaklyNegative",-0.5994383096694946,"{""neutral"":0.17859719693660736,""happy"":0.032599788159132004,""anger/disgust"":0.0898694172501564,""sadness"":0.4875331223011017,""surprise"":0.11728376895189285,""fear"":0.1544768512248993}"
"আসসালামু আলাইকুম মুস.লিম উম্মাহ এক হও, এক হও।পাকি.স্থানের মাননীয় প্রধানমন্ত্রী(সাবেক) ইমরান খান মহান আ,ল্লাহ রব্বুল আলামীন মনোনীত মুস,লমানদের দ্বিতীয় খলিফা।এরদোগানের পরে আর শী জিনপিং আগে তার অবস্থান ।অভি.শপ্ত ইহু.দীনাছারাহি.ন্দুনাস্তিকরা ষড়.যন্ত্রের মাধ্যমে তাকে গদি থেকে অপসারণ করেছে। এই ঘোর দুঃসময়ে আ.ল্লাহ তাআ.লাকেও(বরাবরের মত ) খুঁজে পাওয়া যাচ্ছে না।মু.সলিম উম্মার জন্য কোন সাহায্য আসছে না।আল্লা.হতালাকে খুঁজে পেয়ে সাহায্য পাওয়ার জন্য আমরা কাওয়ারচরবাসী স্বউদ্যোগে বিশেষ টিম গঠন করেছি।আল্লা.হপাককে খুঁজে পাওয়া মাত্রই আমরা তাকে সকল বিষয়ে অবহিত করব।অতঃপর তার নেওয়া শপথ অনুযায়ী নিশ্চয়ই তিনি ফেরে.শতা বাহিনীকে পাঠানোর মাধ্যমে খ.লিফা ইমরানের গদিকে ইহু,দীনাসারাদের এজেন্ট হইতে রক্ষা করবেন।এই মহান কর্মে চাইলে আপনিও শরিক হতে পারেন।আমাদের সার্চ কমিটিতে যোগ দান করুন অথবা মুক্ত হস্তে দান করুন। আমাদের বিকাশ নাম্বার --0123456789, রকেট নাম্বার--9876543210","","weaklyNegative",-0.3578100085258483,"{""neutral"":0.05381826311349869,""happy"":0.5020807385444641,""anger/disgust"":0.18329168856143951,""sadness"":0.6403887271881104,""surprise"":0.07360922545194626,""fear"":0.337777704000473}"
"আসিফ আলী জারদারির একটা বড় চোর। চোরের বেটা চোর বিলাওল জারদারি","","stronglyNegative",-0.9996742963790893,"{""neutral"":0.0004341172461863607,""happy"":0.0010304152965545654,""anger/disgust"":0.9980913996696472,""sadness"":0.004960291553288698,""surprise"":0.0010909239063039422,""fear"":0.0002434560446999967}"
"ইমরান খান আসলেই একজন দেশপ্রেমিক ধার্মীক ব্যাক্তি, অনেক দোয়া রইলো উনার মতো একজন দেশপ্রেমিক মুসলিম এর জন্য","","stronglyPositive",0.9999596118927003,"{""neutral"":0.0005378702189773321,""happy"":0.9992691874504089,""anger/disgust"":0.0010067707626149058,""sadness"":0.00044764450285583735,""surprise"":0.0005680599715560675,""fear"":0.000045189026423031464}"
"ইমরান খান এই কয়েক বছরে যা করেছে তা নওয়াজ শরিফ ৩০ বছরেও করতে পারবেনা।","","stronglyNegative",-0.9991659879684448,"{""neutral"":0.06228726729750633,""happy"":0.03253784403204918,""anger/disgust"":0.6733425855636597,""sadness"":0.203344464302063,""surprise"":0.11809604614973068,""fear"":0.015787450596690178}"
"ইমরান খান একজন পারফেক্ট অলরাউন্ডার,আবার ও প্রমান করলো,,","","stronglyPositive",0.9973911285400392,"{""neutral"":0.006840812973678112,""happy"":0.9875730872154236,""anger/disgust"":0.0067179505713284016,""sadness"":0.0021121727768331766,""surprise"":0.021770739927887917,""fear"":0.00043624910176731646}"
"ইমরান খান একজন শ্রেষ্ট লিডার উনি থাকলে আরো উন্নতি হতো ।","","stronglyPositive",0.9992840766906739,"{""neutral"":0.0005792831070721149,""happy"":0.9990918636322021,""anger/disgust"":0.001205535139888525,""sadness"":0.0023472446482628584,""surprise"":0.0003882017335854471,""fear"":0.000053067436965648085}"
"ইমরান খান একবার বাংলাদেশে আসতে পারলেই তাকে প্রধানমন্ত্রী থেকে আর কেউ সরাতে পারবে না।","","stronglyPositive",0.9990926027297975,"{""neutral"":0.44828110933303833,""happy"":0.1914919763803482,""anger/disgust"":0.23632989823818207,""sadness"":0.06932242959737778,""surprise"":0.07637175172567368,""fear"":0.011699359863996506}"
"ইমরান খান এত গরিব হয়ে গেল","","stronglyNegative",-0.9992017984390259,"{""neutral"":0.0011322583304718137,""happy"":0.0009233737364411354,""anger/disgust"":0.002846919232979417,""sadness"":0.9969671368598938,""surprise"":0.002100230660289526,""fear"":0.0020895416382700205}"
"ইমরান খান ও জেমিমা খানের বিবাহ বিচ্ছেদের সময় কোর্টের বিচারক ঘোষণা করলেন, জেমিমার সম্পত্তির অর্ধেক ১০০ মিলিয়ন পাউন্ড ইমরান খান পাবেন। .ইমরান খান উত্তর দিলেন, আমার ও'সব দরকার নেই। বিচারক আশ্চর্য হয়ে গেলেন, জেমিমাকে জিজ্ঞেস করলেন, তিনি কেন এরকম নির্লোভ এবং মহান একজন স্বামীর সাথে বিচ্ছেদ চাচ্ছেন? .জেমিমার উত্তর ছিল, ইমরান খান যদি লন্ডনে তার সাথে বসবাস করেন তাহলে তিনি এই বিচ্ছেদ চাইবেন না। বিচারক জিজ্ঞেস করলেন- জেমিমা, আপনি কেন পাকিস্থানে থাকতে চান না?.জেমিমার উত্তর ছিল, পাকিস্তানের কলুষিত নোংরা রাজনীতির শিকারে পরিণত হচ্ছেন তিনি। নওয়াজ শরিফ সরকার তাঁকে স্মাগলিং মামলায় ফাঁসিয়েছে। .বিচারক ইমরান খানকে জিজ্ঞেস করলেন তিনি কেন লন্ডনে থাকতে চাচ্ছেন না?ইমরান খানের উত্তর ছিল পাকিস্তান অনেক গরিব দেশ, এই দেশে অশিক্ষা দারিদ্র্য অবিচারে ভরপুর-তিনি কিছু একটা করতে চান দেশের জন্য। তাই লন্ডনে থেকে তার জন্য কিছু করা সম্ভব নয়। .বিচারক বলেন, সে ক্ষেত্রে বাচ্চা দু'জন তাদের মায়ের সাথে থাকবে। ইমরান সানন্দে রাজি হলেন এবং বললেন, জেমিমা অত্যন্ত চমৎকার একজন স্ত্রী এবং তারচেয়েও চমৎকার একজন মা। সুতরাং বাচ্চাদের তাঁর কাছেই থাকা উচিত।.বিচারক আশ্চর্য হয়ে তাকিয়ে রইলেন ইমরান খানের দিকে। ইমরান খানের সাথে হাত মেলালেন এবং তার পরপরই বিবাহ বিচ্ছেদ ঘোষণা করলেন। .জেমিমা ও ইমরান খান পরস্পরকে জড়িয়ে ধরে কাঁদতে থাকলেন।আজ নোংরা পলিটিক্সের শিকার হয়ে পাকিস্তানের ক্ষমতা থেকে বিদায় নিতে হলো। সবচাইতে আশ্চর্যের বিষয় হলো অনাস্থা ভোটে হেরে যাওয়ার পর এক ঘন্টার মধ্যে সরকারি বাসভবন ছাড়লেন।খালি হাতে এসেছিলেন, আবার খালি হাতেই বের হয়ে গেলেন।সংগৃহিত","","weaklyNegative",-0.5370630979537964,"{""neutral"":0.024563271552324295,""happy"":0.2571914792060852,""anger/disgust"":0.1173645406961441,""sadness"":0.7689184546470642,""surprise"":0.42272141575813293,""fear"":0.25015613436698914}"
"ইমরান খান কি শেখ হাসিনার মতো বেহায়া নাকি😆","","weaklyNegative",-0.5995843887329102,"{""neutral"":0.0006829494959674776,""happy"":0.00010360237502027303,""anger/disgust"":0.9988501071929932,""sadness"":0.0013236047234386206,""surprise"":0.0010757256532087922,""fear"":0.00005150293145561591}"
"ইমরান খান ক্ষমতা থেকে সরলে সবচেয়ে বেশি লাভবান হবে গত চার বছর ধরে আন্তর্জাতিক ফোরামে নিয়মিত ইমরান খানের বনচটকনা খেয়ে আসা ভারত।","","stronglyPositive",0.9983882665634156,"{""neutral"":0.1779150366783142,""happy"":0.2841052711009979,""anger/disgust"":0.442374050617218,""sadness"":0.32300180196762085,""surprise"":0.04359138384461403,""fear"":0.04906180873513222}"
"ইমরান খান জিন্দাবাদ","","weaklyPositive",0.5873938083648682,"{""neutral"":0.997704803943634,""happy"":0.0011865032138302922,""anger/disgust"":0.0015675155445933342,""sadness"":0.00030192238045856357,""surprise"":0.0004398561140988022,""fear"":0.00020280606986489147}"
"ইমরান খান টিকে যাবে মনে হয়।","","weaklyPositive",0.5998151779174805,"{""neutral"":0.331699401140213,""happy"":0.7271941900253296,""anger/disgust"":0.005320629570633173,""sadness"":0.011041085235774517,""surprise"":0.009994009509682655,""fear"":0.0015531397657468915}"
"ইমরান খান টিকে যাবে।","","weaklyPositive",0.5999652862548829,"{""neutral"":0.3194650411605835,""happy"":0.8123165965080261,""anger/disgust"":0.004465112462639809,""sadness"":0.005156452301889658,""surprise"":0.004784420598298311,""fear"":0.001169872935861349}"
